EVENT_ID,STATE_FIPS,CZ_FIPS,WFO,CZ_TIMEZONE,BEGIN_TIMESTAMP,END_TIMESTAMP,DEATHS,INJURIES,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_FIPS,TOR_OTHER_WFO,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,TORNADO_ID
1208443,37,195,RAH,EST-5,1723081500,1723082040,1,0,2000000,0,EF3,6.5,200.0,,,2.0,NW,BLACK CREEK,1.0,SE,ROCK RIDGE,35.6527,-77.9637,35.6902,-78.0697,"A tornado touched down near Hwy 301 about 2 WNW Black Creek then proceeded NW for approximately 6.5 miles before lifting 4 WNW Lucama. Numerous trees were snapped and several homes were severely damaged along Scott Church Rd. One home has considerable roof damage with roofing covering removed. The tornado continued |NW and did severe damage to Springfield Middle School where several sections of the roof were completely removed and several exterior and load bearing walls were blown out. At this location, wind was estimated to be 140 mph, which puts this tornado at the |EF-3 level on the Enhanced Fujita Scale. The tornado continued moving to the northwest, and along Lloyd Road a two story home completely collapsed after all four walls were blown over. It was here that one fatality occurred. The winds at this location were estimated to be 140 mph. The tornado lifted shortly after crossing Governor Hunt Rd, where a barn was destroyed and numerous trees were snapped and uprooted.",0
1208445,37,163,RAH,EST-5,1723036200,1723036800,0,0,500000,0,EF2,4.6,40.0,,,1.0,E,NEWTONS XRDS,1.0,S,HARRELLS,34.6834,-78.1485,34.71,-78.22,"A weak EF-0 tornado touched down in far northern Pender county before crossing into Sampson County along Willard Road. Multiple tree limbs and skinny hardwood trucks were found snapped as it crossed into a field where corn stalks were laid out in a wavy |convergent path. The tornado continued on the ground northwest to US-421 achieving EF-1 strength, causing minor roof damage to a one-story residence, snapping a softwood tree in addition to several small 1-3 inch branches. After traversing a vast canopy of thick tree coverage and little road access, it reemerged and crossed over Wildcat Road and Bland School Road where it strengthened into a low-end EF-2 and caused significant damage to multiple well constructed residences. The first was on the |western flank of the circulation and ripped off a portions of the tin roof and scattered personal belongings into the front yard in addition to snapping thick 1-2 foot branches from a large hardwood tree. The second house suffered multiple windows being blown in and likely was the initiating factor in blowing of 50% of a well attached roof and displacing it in the corn field behind the residence. The tornado continued for roughly another 0.5 miles through an open field and lifted before reaching Belvin Maynard |Road.",0
1208460,37,69,RAH,EST-5,1723100820,1723101180,0,0,25000,0,EF1,2.9,125.0,,,1.0,S,STALLINGS XRDS,1.0,S,HICKORY ROCK,36.09,-78.17,36.11,-78.22,"A tornado touched down along NC 56 Hwy E about 6.8 E Louisburg continued 2.9 miles toward the NW before lifting. Along the way, numerous trees were snapped and uprooted, with the worst tree damage occurring near the intersection of Hickory Rock Rd and |White Level Rd.",0
1208464,37,69,RAH,EST-5,1723127340,1723127400,0,0,15000,0,EF0,1.0,75.0,,,0.0,N,ROCKY FORD,1.0,W,ROCKY FORD,36.2,-78.33,36.2,-78.35,"A tornado briefly touched down at the Rocky Ford Community of Franklin County, NC. Several softwood trees were snapped and uprooted, and one utility pool was snapped. A well-defined tornado debris signature was noted on radar at the noted time.",0
1208468,37,65,RAH,EST-5,1723133040,1723133100,0,0,5000,0,EF0,0.16,50.0,,,1.0,E,ROCKY MT,1.0,E,ROCKY MT,35.93,-77.76,35.93,-77.76,A tornado briefly touched down in a agriculture field along Springfield Road. Several small softwood trees were snapped and uprooted. Several crop damage swirls were also seen throughout the field. A tornado debris signature was noted on radar at the time.,0
1208469,37,127,RAH,EST-5,1723109700,1723109760,0,0,10000,0,EF0,0.22,50.0,,,1.0,W,HILLIRDSTON,1.0,W,HILLIRDSTON,36.1,-77.94,36.1,-77.94,"An EF-0 tornado, with wind speeds of 85 mph, briefly touched down in a field near the intersection of Cooper Rd and W Hilliardson Rd, near the Hilliardson community of Nash County. Several hardwood trees were uprooted. A tornado debris signature was noted|on radar at the time.",0
1208473,37,183,RAH,EST-5,1722702480,1722702660,0,0,120000,0,EF1,1.5,30.0,,,1.0,WSW,VARINA,0.0,ESE,VARINA,35.595,-78.8167,35.5986,-78.7922,"A discontinuous path of storm damage was surveyed in Fuquay-Varina. The tornado���s initial touchdown occurred in a field south of the intersection of Wilbon Rd and Judd Parkway and was observed on video lofting debris in the air but not producing any damage. The tornado proceeded eastward to Burton Pines Way where several large tree canopies were snapped and/or trees were uprooted. Additional small tree limbs were broken on Bridge St, Crestfield Dr and Alderleaf Dr. The circulation then crossed an open field, resulting in roof damage and the loss of an awning and outdoor electrical equipment at a church which was also observed on video. The tornado lifted before crossing NC 55, but descended just east of the Fuquay-Varina High School building. Two baseball dugouts had their roofs torn off with the debris scattered in opposite |directions. In addition, a small building adjacent to the baseball field was blown off its foundation and overturned. The total path length from the initial touchdown point to the baseball field was approximately 1.5 miles. ||To the east of the baseball field, additional small tree limbs and branches were downed along Ransdell Rd, but appeared to be associated with straight line winds. While numerous large trees were uprooted north of the intersection of Sunset Lake Rd and |Products Rd, the damage at that location appeared to be associated with straight line winds and not a tornado.",0
1208636,39,135,ILN,EST-5,1727192820,1727193000,0,0,5000,0,EF0,1.44,30.0,,,2.0,WNW,KITSON CORNERS,2.0,N,KITSON CORNERS,39.7429,-84.597,39.7557,-84.5755,"A weak tornado began in a field south of U.S. Route 35, between Eaton and West Alexandria. The tornado caused minor damage to a barn and house along U.S. Route 35 before it continued into a field to the northeast and dissipated. Additional minor damage to trees and lawn furniture occurred on Woodside Drive and Quinn Road.",0
1208637,39,73,ILN,EST-5,1727246820,1727247060,0,0,10000,0,EF0,1.99,50.0,,,2.0,E,SOUTH PERRY,2.0,NW,GIBISONVILLE,39.504,-82.6291,39.5218,-82.5998,"The tornado began to the east of Laurelville, near the intersection of State Routes 180 and 374. Just to the east of this intersection, several large tree limbs were knocked down and the roof of an outbuilding was lifted off. External metal walls were also removed from the outbuilding and debris from the outbuilding was thrown in multiple directions. Tree damage was also noted on Clapper Hollow Road. Additional tree damage was sporadic along State Route 180 with the last damage observed along State Route 180, just east of Big Cola Road. The damage to the outbuilding and trees occurred along a convergent path, where winds were estimated to be 70 mph.",0
1208823,10,3,PHI,EST-5,1723140660,1723140780,0,0,0,0,EF1,1.13,150.0,,,1.0,WNW,STANTON,1.0,ESE,MERMAID,39.7246,-75.6511,39.7406,-75.6554,"Tree damage was noted starting in Weer Circle. Along Old Capitol Trail, a small tree was snapped at the trunk, and additional tree damage was noted near a commercial building between Old Capitol Trail and Kirkwood Highway. When it was in the area of Kirkwood Highway, there were multiple witnesses of the tornado. A business at a strip mall along Kirkwood Highway lost a portion of the roof. The tornado continued along a path towards the intersection of Farrand Drive and Hammond Place where there was damage to a free standing light pole. Additional damage, primarily uprooted trees was noted in the Sherwood Park development. The last observed damage was noted near West Robino Drive.",0
1208983,29,23,PAH,CST-6,1725111840,1725111900,0,0,0,0,EFU,0.09,20.0,,,1.0,NW,(P02)POPLAR BLUFF AR,1.0,NW,(P02)POPLAR BLUFF AR,36.7819,-90.3494,36.7827,-90.3507,Media relayed a video taken from Helen Ave looking northeast around 1345CST of a landspout drifting northwestward between Twisted Arrow and Poplar Bluff Farm Equipment. The landspout appeared to dissipate on approach to Business U.S. 60. No damage was observed with this landspout.,0
1209151,45,17,CAE,EST-5,1727398320,1727398740,0,0,0,0,EF1,6.76,710.0,63,CAE,8.0,SSW,HAMMOND XRDS,7.0,WSW,HAMMOND XRDS,33.6433,-80.9454,33.7245,-81.0061,"An EF1 tornado touched down associated with the outer bands of Helene in Calhoun County along Providence Rd near the Orangeburg County line. The tornado|produced EF1 damage to trees along Bull Swamp Rd near Kennerly Rd before continuing northwest, producing EF0 tree damage along Kennerly Rd. The tornado then continued into Lexington County.",0
1209152,45,63,CAE,EST-5,1727398740,1727398920,0,0,0,0,EF0,2.81,710.0,17,CAE,5.0,E,SWANSEA,4.0,ESE,GASTON LEX CO ARPT,33.7245,-81.0061,33.7572,-81.0342,"The tornado, which began in Calhoun County and produced EF1 damage, continued into Lexington County and crossed St Matthews Rd near Chaplin Rd where EF0 tree damage occurred. The tornado continued to the northwest and continued in Calhoun County.",0
1209153,45,17,CAE,EST-5,1727398920,1727399100,0,0,0,0,EF0,2.07,710.0,63,CAE,9.0,W,HAMMOND XRDS,10.0,WNW,HAMMOND XRDS,33.7572,-81.0342,33.7838,-81.0509,"A tornado began in Calhoun County, continued into Lexington County and then moved back into the westernmost portion of Calhoun County. While EF1 damage occurred in the first segment in Calhoun County, EF0 tree damage occurred in this part of the county along the Lexington County line at Pine Plain Rd. The tornado continued northwest back into Lexington County.",0
1209155,45,63,CAE,EST-5,1727399100,1727399160,0,0,0,0,EF0,2.07,710.0,,,3.0,E,GASTON LEX CO ARPT,2.0,ESE,GASTON,33.7838,-81.0509,33.8112,-81.0652,Tornado continued into Lexington County from Calhoun County. EF0 tree damage was observed along the Calhoun-Lexington County line at Pine Plain Rd. The tornado continued northwest and produced EF0 tree damage along Mack St east of Gaston and dissipated near the intersection of Sturkie Ln and Irvin Jumper St.,0
1209156,45,9,CAE,EST-5,1727352120,1727352660,0,0,0,0,EF1,3.71,150.0,,,2.0,SE,EHRHARDT,2.0,NNE,EHRHARDT,33.0754,-80.9887,33.1243,-81.0118,"Tornado continued into Bamberg County after it touched down in Colleton County. The tornado moved to the northwest before it turned more northward and passed to the east of Ehrhardt, where several trees were noted snapped at the trunk along Bells Highway and Morningstar Ln. The tornado then lifted near or just east of 601, near Baucham Rd.",0
1209224,48,215,BRO,CST-6,1724678280,1724678700,0,0,0,0,EFU,0.2,20.0,,,0.0,NNW,DONNA,0.0,NNW,DONNA,26.174,-98.052,26.174,-98.052,A landspout was reported in Donna. Image was shared on Slack/NWS Chat 2.0. Timing was based off their observation along with radar.,0
1209289,42,13,CTP,EST-5,1724944620,1724944800,0,0,8000,0,EF1,0.81,100.0,,,1.0,SSW,ROARING SPG,0.0,NNW,ORE HILL,40.3169,-78.4082,40.3066,-78.4033,"A severe thunderstorm across southern Blair County spawned a tornado just southwest of Roaring Spring during the evening of August 29, 2024. The tornado path started near a motorcycle repair shop with one to two dozen trees uprooted and snapped in the vicinity, one of which landed on a portion of the repair shop damaging the roof heavily. The tornado continued moving south-southeast with continued tree damage along Dicks Schoolhouse Road, also flattening a narrow swath of crops in a cornfield before dissipating.",0
1209299,42,111,CTP,EST-5,1725114780,1725114900,0,0,65000,0,EF0,0.66,50.0,,,2.0,ENE,POCAHONTAS,2.0,E,POCAHONTAS,39.737,-78.9352,39.7324,-78.9251,"A severe thunderstorm produced a tornado on Rumbold Road in Meyersdale, uprooting a tree and downing several limbs on surrounding trees before destroying a medium sized barn, leaving only one corner standing. The tornado continued moving southeast, leaving a narrow swath of crop and tree damage on the other side of McKenzie Hollow Road.",0
1209439,13,71,TAE,EST-5,1727285700,1727285760,0,0,0,0,EFU,0.18,25.0,,,3.0,WNW,COOL SPRINGS,3.0,SSE,NORMAN PARK,31.23,-83.65,31.2324,-83.6511,The Georgia Highway Patrol reported a brief tornado touchdown with no damage.,0
1209521,37,79,MHX,EST-5,1722992880,1722993900,0,0,0,0,EF2,9.48,400.0,,,1.0,SW,SNOW HILL,1.0,SSE,LINDOLL,35.4448,-77.6878,35.5374,-77.812,"A tornado touched down near the intersection of Highway 903 and|Hull Road in Snow Hill. At this location, minor damage to trees|was noted, as well as significant damage to a wooden billboard|sign. The tornado then moved northwest, nearly parallel to Highway|58. Just north of Highway 13 and Highway 58, damage to trees and|structures was noted. Most notable in this area was damage to a|house and several nearby barns, carports, and outbuildings. The|damage was rated EF-1 in this area. The tornado continued|northwest along Highway 58, damaging trees along its path. Just|south of Highway 58 and Fort Run Road, a double wide mobile home|was destroyed, multiple wooden power poles were snapped, a barn|was destroyed, and a medium size pickup truck was moved, or|rolled, 50 to 75 feet. Damage in this area is consistent with at|least high end EF-2 wind speeds. Additional assessment may be|needed in this area to determine if the wind speed was higher.|Debris from the mobile was blown at least 100 yards downwind into|a field to the north. The tornado then crossed Fort Run Road, with|additional damage noted at Fort Run Road and Corbett Town Road. In|this area, numerous trees were damaged, with multiple trees|snapped at the base. There is clear evidence of the tornado path|through a row of trees in this area. Minor damage occurred to a|home and outbuildings in this area, consistent with EF-1 wind|speeds. The tornado continued northwest, crossing Griffin Road,|where significant damage to farm buildings, and a detached garage,|were noted. Numerous trees were snapped at the base in this area.|The damage to the buildings is consistent with EF-2 wind speeds.|The tornado continued northwest, crossing Apple Tree Road, where|significant damage to farm buildings was noted, consistent with|EF-2 wind speeds. Damage to farm outbuildings and a house was|noted in this area as well. Scattered tree damage was noted from|Apple Tree Road northwest to the Greene/Wayne County line.",0
